id,source,isp,text_clean,compound,positive,neutral,negative,label,date,month,week,hour_of_day,url
452,twitter,9mobile,glo internet disconnects every few minutes how is this acceptable,-0.147,0.0,0.1533,0.093,negative,2026-02-28,2026-02,2026-W08,1,https://example.com/9mobile/9847
415,twitter,9mobile,smile internet perfect for working from home no complaints,0.1759,0.1746,0.1255,0.0,positive,2026-02-28,2026-02,2026-W08,1,https://example.com/9mobile/9619
300,twitter,Glo,anyone know the best isp in lagos for home internet,0.0453,0.0371,0.1241,0.0,neutral,2026-02-28,2026-02,2026-W08,1,https://example.com/glo/8545
417,twitter,9mobile,mtn customer service actually resolved my issue quickly impressed,0.4138,0.2791,0.226,0.0,positive,2026-02-27,2026-02,2026-W08,22,https://example.com/9mobile/3603
95,twitter,MTN,airtel keeps throttling my connection after half my data is used,-0.2004,0.0,0.4397,0.1276,negative,2026-02-27,2026-02,2026-W08,21,https://example.com/mtn/1144
629,twitter,Smile,9mobile customer service kept me on hold for 45 minutes unacceptable,-0.2385,0.0,0.4131,0.2218,negative,2026-02-27,2026-02,2026-W08,17,https://example.com/smile/4300
185,news,Airtel,airtel launches fibre broadband service fastest speeds in region,0.2147,0.1679,0.1615,0.0,positive,2026-02-27,2026-02,2026-W08,16,https://example.com/airtel/8179
612,twitter,Smile,mtn network maintenance scheduled for sunday morning,-0.0299,0.0,0.3815,0.0187,neutral,2026-02-27,2026-02,2026-W08,15,https://example.com/smile/9426
476,twitter,9mobile,spectranet fibre connection never disappoints fast reliable,0.0939,0.0633,0.1413,0.0,positive,2026-02-27,2026-02,2026-W08,14,https://example.com/9mobile/7625
169,twitter,Airtel,mtn data prices unchanged this quarter,0.0493,0.0429,0.3692,0.0,neutral,2026-02-27,2026-02,2026-W08,12,https://example.com/airtel/2654
126,twitter,Airtel,mtn internet speed has been great this week finally enjoying browsing,0.0586,0.0376,0.4365,0.0,positive,2026-02-27,2026-02,2026-W08,11,https://example.com/airtel/6058
349,twitter,Glo,mtn internet completely down for 3 hours terrible service,-0.559,0.0,0.3569,0.4967,negative,2026-02-27,2026-02,2026-W08,8,https://example.com/glo/5997
32,twitter,MTN,9mobile coverage dead zone in my entire neighborhood useless,-0.6621,0.0,0.1646,0.5718,negative,2026-02-26,2026-02,2026-W08,22,https://example.com/mtn/9625
434,twitter,9mobile,mtn internet completely down for 3 hours terrible service,-0.3499,0.0,0.3056,0.2993,negative,2026-02-26,2026-02,2026-W08,17,https://example.com/9mobile/3011
116,news,MTN,mtn expands 4g lte coverage across 12 new states improves connectivity,0.2492,0.1865,0.4006,0.0,positive,2026-02-26,2026-02,2026-W08,11,https://example.com/mtn/7937
127,news,Airtel,airtel introduces new business data plans for enterprise customers,-0.022,0.0,0.2673,0.0169,neutral,2026-02-26,2026-02,2026-W08,10,https://example.com/airtel/1653
335,twitter,Glo,mtn internet speed has been great this week finally enjoying browsing,1.0,0.885,0.2867,0.0,positive,2026-02-26,2026-02,2026-W08,8,https://example.com/glo/9641
211,twitter,Airtel,airtel just launched new monthly data bundles check their website,-0.0072,0.0,0.1106,0.0068,neutral,2026-02-26,2026-02,2026-W08,7,https://example.com/airtel/1302
187,twitter,Airtel,mtn customer service actually resolved my issue quickly impressed,0.2877,0.1942,0.4628,0.0,positive,2026-02-26,2026-02,2026-W08,5,https://example.com/airtel/3821
535,news,Spectranet,spectranet customer satisfaction scores hit five year high,0.0765,0.0606,0.1593,0.0,positive,2026-02-25,2026-02,2026-W08,22,https://example.com/spectranet/8221
81,news,MTN,mtn signs partnership deal with international telecom provider,-0.0176,0.0,0.1812,0.0135,neutral,2026-02-25,2026-02,2026-W08,18,https://example.com/mtn/7539
413,twitter,9mobile,glo internet disconnects every few minutes how is this acceptable,-0.4381,0.0,0.4438,0.4014,negative,2026-02-25,2026-02,2026-W08,14,https://example.com/9mobile/9758
543,news,Spectranet,spectranet customer satisfaction scores hit five year high,0.6144,0.4835,0.4696,0.0,positive,2026-02-25,2026-02,2026-W08,13,https://example.com/spectranet/2605
717,news,Smile,smile introduces new business data plans for enterprise customers,-0.0025,0.0,0.3519,0.0016,neutral,2026-02-25,2026-02,2026-W08,11,https://example.com/smile/6261
96,twitter,MTN,airtel network coverage improved a lot in my area good job,0.374,0.3111,0.4479,0.0,positive,2026-02-25,2026-02,2026-W08,3,https://example.com/mtn/2537
484,twitter,Spectranet,comparing mtn vs airtel data plans for monthly subscription,0.0313,0.0282,0.4959,0.0,neutral,2026-02-25,2026-02,2026-W08,1,https://example.com/spectranet/1744
673,twitter,Smile,mtn network congestion every evening ruins my streaming experience,-0.5147,0.0,0.4046,0.3844,negative,2026-02-24,2026-02,2026-W08,20,https://example.com/smile/5252
162,twitter,Airtel,worst customer service experience ever with glo never again,-0.5359,0.0,0.2385,0.5204,negative,2026-02-24,2026-02,2026-W08,8,https://example.com/airtel/6637
84,twitter,MTN,smile internet perfect for working from home no complaints,0.2172,0.1422,0.4884,0.0,positive,2026-02-24,2026-02,2026-W08,4,https://example.com/mtn/6937
227,twitter,Airtel,airtel 5g speeds are incredible streaming without buffering,0.1226,0.1115,0.2408,0.0,positive,2026-02-24,2026-02,2026-W08,3,https://example.com/airtel/5752
627,twitter,Smile,mtn internet speed has been great this week finally enjoying browsing,0.2313,0.1986,0.1105,0.0,positive,2026-02-23,2026-02,2026-W08,20,https://example.com/smile/2650
311,twitter,Glo,mtn internet speed has been great this week finally enjoying browsing,0.2474,0.2327,0.1899,0.0,positive,2026-02-23,2026-02,2026-W08,19,https://example.com/glo/9610
381,twitter,9mobile,airtel data finished before it should have suspected billing fraud,-0.2078,0.0,0.2754,0.186,negative,2026-02-23,2026-02,2026-W08,18,https://example.com/9mobile/4632
158,twitter,Airtel,airtel network coverage improved a lot in my area good job,0.1381,0.1027,0.1215,0.0,positive,2026-02-23,2026-02,2026-W08,18,https://example.com/airtel/2682
202,twitter,Airtel,spectranet fibre connection never disappoints fast reliable,0.3362,0.2606,0.2734,0.0,positive,2026-02-23,2026-02,2026-W08,15,https://example.com/airtel/7922
474,twitter,9mobile,glo internet speed is embarrassingly slow cannot work from home,-0.0502,0.0,0.3151,0.0316,negative,2026-02-23,2026-02,2026-W08,15,https://example.com/9mobile/4192
60,twitter,MTN,glo internet disconnects every few minutes how is this acceptable,-0.3344,0.0,0.2624,0.2589,negative,2026-02-23,2026-02,2026-W08,13,https://example.com/mtn/8168
241,news,Glo,glo faces backlash over unexpected data depletion complaints surge,-0.36,0.0,0.4631,0.3419,negative,2026-02-23,2026-02,2026-W08,4,https://example.com/glo/6125
391,twitter,9mobile,mtn internet speed has been great this week finally enjoying browsing,1.0,0.6199,0.1723,0.0,positive,2026-02-23,2026-02,2026-W08,4,https://example.com/9mobile/5851
83,twitter,MTN,worst customer service experience ever with glo never again,-0.47,0.0,0.3293,0.3723,negative,2026-02-23,2026-02,2026-W08,3,https://example.com/mtn/2805
447,twitter,9mobile,airtel data finished before it should have suspected billing fraud,-0.3825,0.0,0.1273,0.2859,negative,2026-02-23,2026-02,2026-W08,2,https://example.com/9mobile/6646
579,twitter,Spectranet,smile internet perfect for working from home no complaints,0.2529,0.2366,0.1508,0.0,positive,2026-02-22,2026-02,2026-W07,21,https://example.com/spectranet/4414
507,twitter,Spectranet,mtn internet speed has been great this week finally enjoying browsing,0.7501,0.6,0.3074,0.0,positive,2026-02-22,2026-02,2026-W07,20,https://example.com/spectranet/1871
522,twitter,Spectranet,mtn internet speed has been great this week finally enjoying browsing,0.1634,0.1067,0.2998,0.0,positive,2026-02-22,2026-02,2026-W07,19,https://example.com/spectranet/3876
467,twitter,9mobile,glo network always slow during peak hours so frustrating,-0.3276,0.0,0.2615,0.2073,negative,2026-02-22,2026-02,2026-W07,7,https://example.com/9mobile/2122
500,news,Spectranet,spectranet wins best telecom provider award customer satisfaction survey,0.07,0.0446,0.4861,0.0,positive,2026-02-22,2026-02,2026-W07,2,https://example.com/spectranet/5024
107,twitter,MTN,just renewed my mtn data plan value for money as always,0.0623,0.0517,0.4956,0.0,positive,2026-02-22,2026-02,2026-W07,0,https://example.com/mtn/9635
292,twitter,Glo,glo network always slow during peak hours so frustrating,-0.1737,0.0,0.3498,0.124,negative,2026-02-21,2026-02,2026-W07,23,https://example.com/glo/7520
652,twitter,Smile,airtel data finished before it should have suspected billing fraud,-0.3083,0.0,0.3516,0.2571,negative,2026-02-21,2026-02,2026-W07,19,https://example.com/smile/1434
719,twitter,Smile,smile internet perfect for working from home no complaints,0.5949,0.4831,0.4545,0.0,positive,2026-02-21,2026-02,2026-W07,18,https://example.com/smile/2105
493,news,Spectranet,spectranet customer satisfaction scores hit five year high,0.2044,0.146,0.2235,0.0,positive,2026-02-21,2026-02,2026-W07,17,https://example.com/spectranet/2655
226,news,Airtel,airtel customer complaints up 35 percent in latest industry report,-0.3591,0.0,0.2898,0.3466,negative,2026-02-21,2026-02,2026-W07,17,https://example.com/airtel/9897
665,twitter,Smile,smile internet perfect for working from home no complaints,0.2408,0.1776,0.3189,0.0,positive,2026-02-21,2026-02,2026-W07,16,https://example.com/smile/4438
342,twitter,Glo,airtel data plan worth every naira excellent network coverage,0.2887,0.2865,0.236,0.0,positive,2026-02-21,2026-02,2026-W07,12,https://example.com/glo/5289
230,twitter,Airtel,airtel network coverage improved a lot in my area good job,0.1859,0.1427,0.3438,0.0,positive,2026-02-21,2026-02,2026-W07,5,https://example.com/airtel/3254
128,twitter,Airtel,airtel data plan worth every naira excellent network coverage,0.4151,0.3101,0.2049,0.0,positive,2026-02-21,2026-02,2026-W07,4,https://example.com/airtel/5958
684,twitter,Smile,9mobile customer service kept me on hold for 45 minutes unacceptable,-0.3052,0.0,0.1939,0.289,negative,2026-02-21,2026-02,2026-W07,2,https://example.com/smile/8772
643,news,Smile,smile network reliability drops amid infrastructure challenges,-0.2394,0.0,0.1681,0.1971,negative,2026-02-20,2026-02,2026-W07,22,https://example.com/smile/6255
54,twitter,MTN,mtn customer service actually resolved my issue quickly impressed,0.7035,0.5097,0.477,0.0,positive,2026-02-20,2026-02,2026-W07,21,https://example.com/mtn/4493
544,twitter,Spectranet,mtn customer service actually resolved my issue quickly impressed,0.0695,0.0471,0.2414,0.0,positive,2026-02-20,2026-02,2026-W07,19,https://example.com/spectranet/6534
701,news,Smile,smile cuts data prices by 20 percent for all subscribers,0.4726,0.438,0.2985,0.0,positive,2026-02-20,2026-02,2026-W07,19,https://example.com/smile/5722
85,twitter,MTN,9mobile and airtel merger talks what does it mean for customers,-0.0237,0.0,0.2622,0.0144,neutral,2026-02-20,2026-02,2026-W07,18,https://example.com/mtn/7368
35,twitter,MTN,mtn internet speed has been great this week finally enjoying browsing,0.4252,0.3998,0.4474,0.0,positive,2026-02-20,2026-02,2026-W07,16,https://example.com/mtn/8919
4,twitter,MTN,airtel network coverage improved a lot in my area good job,0.3045,0.2421,0.1799,0.0,positive,2026-02-20,2026-02,2026-W07,9,https://example.com/mtn/1285
688,news,Smile,smile faces backlash over unexpected data depletion complaints surge,-0.0572,0.0,0.4332,0.055,negative,2026-02-20,2026-02,2026-W07,6,https://example.com/smile/4611
148,news,Airtel,airtel cuts data prices by 20 percent for all subscribers,0.3296,0.2552,0.4451,0.0,positive,2026-02-20,2026-02,2026-W07,3,https://example.com/airtel/7691
14,news,MTN,mtn quarterly earnings meet analyst expectations revenue stable,0.0404,0.0271,0.2881,0.0,neutral,2026-02-20,2026-02,2026-W07,2,https://example.com/mtn/7728
659,twitter,Smile,airtel network coverage improved a lot in my area good job,0.1659,0.1347,0.3528,0.0,positive,2026-02-20,2026-02,2026-W07,0,https://example.com/smile/5851
432,twitter,9mobile,9mobile customer service kept me on hold for 45 minutes unacceptable,-0.2146,0.0,0.2766,0.133,negative,2026-02-20,2026-02,2026-W07,0,https://example.com/9mobile/8822
473,news,9mobile,9mobile customer complaints up 35 percent in latest industry report,-0.3296,0.0,0.1393,0.3264,negative,2026-02-19,2026-02,2026-W07,19,https://example.com/9mobile/1648
698,twitter,Smile,smile internet perfect for working from home no complaints,0.0925,0.0855,0.266,0.0,positive,2026-02-19,2026-02,2026-W07,13,https://example.com/smile/4098
286,twitter,Glo,spectranet vs smile which is better for small business,-0.0194,0.0,0.3936,0.0189,neutral,2026-02-19,2026-02,2026-W07,12,https://example.com/glo/2976
705,news,Smile,smile faces backlash over unexpected data depletion complaints surge,-0.474,0.0,0.2312,0.3043,negative,2026-02-19,2026-02,2026-W07,5,https://example.com/smile/2576
660,twitter,Smile,airtel 5g speeds are incredible streaming without buffering,0.0818,0.079,0.4329,0.0,positive,2026-02-19,2026-02,2026-W07,4,https://example.com/smile/6630
449,twitter,9mobile,glo network always slow during peak hours so frustrating,-0.5026,0.0,0.4777,0.3334,negative,2026-02-19,2026-02,2026-W07,4,https://example.com/9mobile/4559
44,twitter,MTN,airtel 5g speeds are incredible streaming without buffering,0.2006,0.1604,0.4652,0.0,positive,2026-02-18,2026-02,2026-W07,18,https://example.com/mtn/9461
402,twitter,9mobile,mtn network congestion every evening ruins my streaming experience,-0.4534,0.0,0.2738,0.3795,negative,2026-02-18,2026-02,2026-W07,17,https://example.com/9mobile/9898
255,news,Glo,glo faces backlash over unexpected data depletion complaints surge,-0.6174,0.0,0.2434,0.4611,negative,2026-02-18,2026-02,2026-W07,16,https://example.com/glo/9945
518,news,Spectranet,spectranet faces backlash over unexpected data depletion complaints surge,-0.3593,0.0,0.4315,0.3077,negative,2026-02-18,2026-02,2026-W07,14,https://example.com/spectranet/7296
283,news,Glo,glo faces backlash over unexpected data depletion complaints surge,-0.4267,0.0,0.2241,0.4002,negative,2026-02-18,2026-02,2026-W07,14,https://example.com/glo/8108
677,twitter,Smile,airtel network coverage improved a lot in my area good job,0.1926,0.1311,0.2576,0.0,positive,2026-02-18,2026-02,2026-W07,7,https://example.com/smile/2617
66,twitter,MTN,airtel 5g speeds are incredible streaming without buffering,0.1586,0.1167,0.1158,0.0,positive,2026-02-18,2026-02,2026-W07,5,https://example.com/mtn/4101
574,twitter,Spectranet,airtel 5g speeds are incredible streaming without buffering,0.31,0.1955,0.3937,0.0,positive,2026-02-18,2026-02,2026-W07,0,https://example.com/spectranet/3917
442,news,9mobile,9mobile faces backlash over unexpected data depletion complaints surge,-0.3263,0.0,0.4406,0.2405,negative,2026-02-17,2026-02,2026-W07,17,https://example.com/9mobile/4539
607,news,Smile,smile launches fibre broadband service fastest speeds in region,0.302,0.2286,0.4584,0.0,positive,2026-02-17,2026-02,2026-W07,4,https://example.com/smile/2268
359,twitter,Glo,airtel data finished before it should have suspected billing fraud,-0.8295,0.0,0.4265,0.826,negative,2026-02-16,2026-02,2026-W07,23,https://example.com/glo/6930
691,news,Smile,smile customer complaints up 35 percent in latest industry report,-0.2618,0.0,0.1068,0.1873,negative,2026-02-16,2026-02,2026-W07,19,https://example.com/smile/8326
558,news,Spectranet,spectranet quarterly earnings meet analyst expectations revenue stable,-0.002,0.0,0.4202,0.0016,neutral,2026-02-16,2026-02,2026-W07,17,https://example.com/spectranet/8507
577,twitter,Spectranet,smile internet perfect for working from home no complaints,0.428,0.2689,0.234,0.0,positive,2026-02-16,2026-02,2026-W07,16,https://example.com/spectranet/5981
250,news,Glo,glo slapped with fine by ncc over quality of service violations,-0.1264,0.0,0.2912,0.125,negative,2026-02-16,2026-02,2026-W07,14,https://example.com/glo/4384
608,twitter,Smile,mtn internet speed has been great this week finally enjoying browsing,0.1724,0.1251,0.3452,0.0,positive,2026-02-16,2026-02,2026-W07,12,https://example.com/smile/9972
365,twitter,9mobile,9mobile coverage dead zone in my entire neighborhood useless,-0.3782,0.0,0.321,0.3249,negative,2026-02-16,2026-02,2026-W07,10,https://example.com/9mobile/3541
400,twitter,9mobile,glo internet disconnects every few minutes how is this acceptable,-0.2543,0.0,0.3828,0.2056,negative,2026-02-16,2026-02,2026-W07,7,https://example.com/9mobile/6215
393,twitter,9mobile,airtel data plan worth every naira excellent network coverage,0.4103,0.3504,0.3205,0.0,positive,2026-02-16,2026-02,2026-W07,7,https://example.com/9mobile/6356
351,news,Glo,glo customer complaints up 35 percent in latest industry report,-0.2632,0.0,0.4048,0.208,negative,2026-02-16,2026-02,2026-W07,0,https://example.com/glo/4870
279,twitter,Glo,comparing mtn vs airtel data plans for monthly subscription,0.0464,0.0395,0.4562,0.0,neutral,2026-02-16,2026-02,2026-W07,0,https://example.com/glo/7388
309,news,Glo,glo introduces new business data plans for enterprise customers,-0.0274,0.0,0.1581,0.0197,neutral,2026-02-15,2026-02,2026-W06,14,https://example.com/glo/3192
640,twitter,Smile,airtel network coverage improved a lot in my area good job,0.7573,0.5857,0.4855,0.0,positive,2026-02-15,2026-02,2026-W06,14,https://example.com/smile/5074
487,twitter,Spectranet,just renewed my mtn data plan value for money as always,0.3001,0.2829,0.1692,0.0,positive,2026-02-15,2026-02,2026-W06,13,https://example.com/spectranet/6536
421,news,9mobile,9mobile network reliability drops amid infrastructure challenges,-0.3124,0.0,0.4983,0.2785,negative,2026-02-15,2026-02,2026-W06,12,https://example.com/9mobile/3328
99,twitter,MTN,airtel 5g speeds are incredible streaming without buffering,0.1577,0.0971,0.1702,0.0,positive,2026-02-15,2026-02,2026-W06,12,https://example.com/mtn/9934
703,news,Smile,smile slapped with fine by ncc over quality of service violations,-0.4326,0.0,0.2645,0.3623,negative,2026-02-15,2026-02,2026-W06,11,https://example.com/smile/8597
182,twitter,Airtel,airtel 5g speeds are incredible streaming without buffering,0.6215,0.4234,0.2774,0.0,positive,2026-02-15,2026-02,2026-W06,11,https://example.com/airtel/2339
445,news,9mobile,9mobile customer satisfaction scores hit five year high,0.2151,0.2004,0.4898,0.0,positive,2026-02-15,2026-02,2026-W06,8,https://example.com/9mobile/5378
174,news,Airtel,airtel slapped with fine by ncc over quality of service violations,-0.1078,0.0,0.2144,0.0992,negative,2026-02-15,2026-02,2026-W06,4,https://example.com/airtel/9385
609,twitter,Smile,mtn network congestion every evening ruins my streaming experience,-0.2334,0.0,0.2064,0.1432,negative,2026-02-14,2026-02,2026-W06,22,https://example.com/smile/8718
200,twitter,Airtel,mtn customer service actually resolved my issue quickly impressed,0.0701,0.047,0.4119,0.0,positive,2026-02-14,2026-02,2026-W06,22,https://example.com/airtel/8900
525,news,Spectranet,spectranet customer satisfaction scores hit five year high,0.2791,0.2774,0.2628,0.0,positive,2026-02-14,2026-02,2026-W06,19,https://example.com/spectranet/8090
12,news,MTN,mtn slapped with fine by ncc over quality of service violations,-0.4164,0.0,0.3995,0.3184,negative,2026-02-14,2026-02,2026-W06,19,https://example.com/mtn/8882
124,twitter,Airtel,spectranet fibre connection never disappoints fast reliable,0.2195,0.1634,0.4264,0.0,positive,2026-02-14,2026-02,2026-W06,16,https://example.com/airtel/2854
702,news,Smile,smile slapped with fine by ncc over quality of service violations,-0.1143,0.0,0.1429,0.0747,negative,2026-02-14,2026-02,2026-W06,16,https://example.com/smile/7739
173,twitter,Airtel,airtel keeps throttling my connection after half my data is used,-0.2598,0.0,0.1531,0.1873,negative,2026-02-14,2026-02,2026-W06,15,https://example.com/airtel/3124
471,twitter,9mobile,spectranet fibre connection never disappoints fast reliable,0.4337,0.3019,0.4046,0.0,positive,2026-02-14,2026-02,2026-W06,14,https://example.com/9mobile/4225
524,twitter,Spectranet,comparing mtn vs airtel data plans for monthly subscription,0.0474,0.0402,0.3106,0.0,neutral,2026-02-14,2026-02,2026-W06,12,https://example.com/spectranet/5186
52,news,MTN,mtn customer complaints up 35 percent in latest industry report,-0.6054,0.0,0.3031,0.5727,negative,2026-02-14,2026-02,2026-W06,11,https://example.com/mtn/7949
6,news,MTN,mtn faces backlash over unexpected data depletion complaints surge,-0.6927,0.0,0.347,0.6367,negative,2026-02-14,2026-02,2026-W06,10,https://example.com/mtn/6318
246,twitter,Glo,airtel data plan worth every naira excellent network coverage,0.0532,0.0419,0.1019,0.0,positive,2026-02-14,2026-02,2026-W06,9,https://example.com/glo/3431
587,news,Spectranet,spectranet expands 4g lte coverage across 12 new states improves connectivity,0.3326,0.3177,0.3398,0.0,positive,2026-02-14,2026-02,2026-W06,9,https://example.com/spectranet/8686
529,twitter,Spectranet,airtel 5g speeds are incredible streaming without buffering,0.3783,0.2739,0.4296,0.0,positive,2026-02-14,2026-02,2026-W06,8,https://example.com/spectranet/9418
468,twitter,9mobile,airtel data finished before it should have suspected billing fraud,-0.1399,0.0,0.3037,0.1176,negative,2026-02-14,2026-02,2026-W06,5,https://example.com/9mobile/6021
203,twitter,Airtel,glo internet disconnects every few minutes how is this acceptable,-0.1878,0.0,0.261,0.1188,negative,2026-02-13,2026-02,2026-W06,23,https://example.com/airtel/2578
440,twitter,9mobile,airtel data finished before it should have suspected billing fraud,-0.6071,0.0,0.4766,0.4787,negative,2026-02-13,2026-02,2026-W06,18,https://example.com/9mobile/2090
267,news,Glo,glo outage affects thousands of customers in major cities,-0.6911,0.0,0.3211,0.5855,negative,2026-02-13,2026-02,2026-W06,15,https://example.com/glo/8895
64,twitter,MTN,just renewed my mtn data plan value for money as always,0.2168,0.1746,0.3002,0.0,positive,2026-02-13,2026-02,2026-W06,13,https://example.com/mtn/7228
540,news,Spectranet,spectranet faces backlash over unexpected data depletion complaints surge,-0.27,0.0,0.1173,0.2037,negative,2026-02-13,2026-02,2026-W06,12,https://example.com/spectranet/3926
252,news,Glo,glo faces backlash over unexpected data depletion complaints surge,-0.4697,0.0,0.3877,0.3094,negative,2026-02-13,2026-02,2026-W06,8,https://example.com/glo/9673
533,twitter,Spectranet,airtel network coverage improved a lot in my area good job,0.1612,0.1039,0.3097,0.0,positive,2026-02-13,2026-02,2026-W06,7,https://example.com/spectranet/3591
263,twitter,Glo,airtel keeps throttling my connection after half my data is used,-0.5117,0.0,0.1528,0.3719,negative,2026-02-12,2026-02,2026-W06,23,https://example.com/glo/8485
49,twitter,MTN,just renewed my mtn data plan value for money as always,0.0916,0.0814,0.1806,0.0,positive,2026-02-12,2026-02,2026-W06,21,https://example.com/mtn/2201
219,news,Airtel,airtel wins best telecom provider award customer satisfaction survey,0.5066,0.3197,0.3307,0.0,positive,2026-02-12,2026-02,2026-W06,15,https://example.com/airtel/3314
103,twitter,MTN,glo network always slow during peak hours so frustrating,-0.269,0.0,0.2582,0.2414,negative,2026-02-12,2026-02,2026-W06,15,https://example.com/mtn/1269
273,twitter,Glo,airtel data finished before it should have suspected billing fraud,-0.5182,0.0,0.2297,0.4418,negative,2026-02-12,2026-02,2026-W06,14,https://example.com/glo/6697
330,twitter,Glo,airtel keeps throttling my connection after half my data is used,-0.3206,0.0,0.1353,0.2208,negative,2026-02-12,2026-02,2026-W06,14,https://example.com/glo/2142
152,news,Airtel,airtel cuts data prices by 20 percent for all subscribers,0.9153,0.7762,0.4329,0.0,positive,2026-02-12,2026-02,2026-W06,11,https://example.com/airtel/9605
56,twitter,MTN,mtn network maintenance scheduled for sunday morning,0.038,0.0377,0.1408,0.0,neutral,2026-02-12,2026-02,2026-W06,7,https://example.com/mtn/8538
690,twitter,Smile,mtn customer service actually resolved my issue quickly impressed,0.2744,0.2305,0.1937,0.0,positive,2026-02-12,2026-02,2026-W06,2,https://example.com/smile/9886
620,twitter,Smile,mtn network maintenance scheduled for sunday morning,0.0318,0.024,0.3415,0.0,neutral,2026-02-12,2026-02,2026-W06,0,https://example.com/smile/3188
79,twitter,MTN,just renewed my mtn data plan value for money as always,0.1903,0.1672,0.4412,0.0,positive,2026-02-11,2026-02,2026-W06,11,https://example.com/mtn/1353
175,news,Airtel,airtel signs partnership deal with international telecom provider,0.0146,0.0134,0.3932,0.0,neutral,2026-02-11,2026-02,2026-W06,7,https://example.com/airtel/5823
397,twitter,9mobile,airtel data finished before it should have suspected billing fraud,-0.3977,0.0,0.2435,0.3663,negative,2026-02-11,2026-02,2026-W06,3,https://example.com/9mobile/2119
101,twitter,MTN,mtn customer service actually resolved my issue quickly impressed,0.296,0.2785,0.3905,0.0,positive,2026-02-10,2026-02,2026-W06,14,https://example.com/mtn/6933
293,news,Glo,glo customer complaints up 35 percent in latest industry report,-0.892,0.0,0.201,0.5813,negative,2026-02-10,2026-02,2026-W06,12,https://example.com/glo/8893
33,news,MTN,mtn network reliability drops amid infrastructure challenges,-0.4701,0.0,0.4917,0.4216,negative,2026-02-10,2026-02,2026-W06,6,https://example.com/mtn/7597
419,twitter,9mobile,glo internet disconnects every few minutes how is this acceptable,-0.1995,0.0,0.3377,0.1845,negative,2026-02-10,2026-02,2026-W06,3,https://example.com/9mobile/5661
451,twitter,9mobile,worst customer service experience ever with glo never again,-0.1537,0.0,0.3001,0.1441,negative,2026-02-10,2026-02,2026-W06,2,https://example.com/9mobile/2628
47,twitter,MTN,spectranet fibre connection never disappoints fast reliable,0.065,0.0475,0.287,0.0,positive,2026-02-10,2026-02,2026-W06,1,https://example.com/mtn/2555
516,twitter,Spectranet,smile internet perfect for working from home no complaints,0.3057,0.2386,0.2185,0.0,positive,2026-02-09,2026-02,2026-W06,15,https://example.com/spectranet/2435
92,twitter,MTN,airtel data plan worth every naira excellent network coverage,0.0852,0.0792,0.2871,0.0,positive,2026-02-09,2026-02,2026-W06,13,https://example.com/mtn/7126
680,twitter,Smile,just renewed my mtn data plan value for money as always,0.1281,0.1109,0.2015,0.0,positive,2026-02-09,2026-02,2026-W06,12,https://example.com/smile/8720
679,twitter,Smile,glo network always slow during peak hours so frustrating,-0.4755,0.0,0.3821,0.3743,negative,2026-02-09,2026-02,2026-W06,8,https://example.com/smile/2692
597,twitter,Spectranet,worst customer service experience ever with glo never again,-0.3034,0.0,0.3008,0.2042,negative,2026-02-09,2026-02,2026-W06,5,https://example.com/spectranet/6444
28,twitter,MTN,airtel data finished before it should have suspected billing fraud,-0.209,0.0,0.2642,0.1531,negative,2026-02-09,2026-02,2026-W06,3,https://example.com/mtn/1434
571,twitter,Spectranet,spectranet fibre connection never disappoints fast reliable,0.2812,0.2533,0.2459,0.0,positive,2026-02-09,2026-02,2026-W06,3,https://example.com/spectranet/8945
446,news,9mobile,9mobile launches fibre broadband service fastest speeds in region,0.1326,0.0874,0.2286,0.0,positive,2026-02-09,2026-02,2026-W06,1,https://example.com/9mobile/4578
583,twitter,Spectranet,airtel 5g speeds are incredible streaming without buffering,0.1946,0.1365,0.2845,0.0,positive,2026-02-08,2026-02,2026-W05,23,https://example.com/spectranet/9298
199,twitter,Airtel,mtn customer service actually resolved my issue quickly impressed,0.3407,0.2616,0.4466,0.0,positive,2026-02-08,2026-02,2026-W05,23,https://example.com/airtel/1415
97,twitter,MTN,airtel keeps throttling my connection after half my data is used,-0.2161,0.0,0.3557,0.1669,negative,2026-02-08,2026-02,2026-W05,23,https://example.com/mtn/8638
697,twitter,Smile,airtel keeps throttling my connection after half my data is used,-0.2441,0.0,0.2651,0.1728,negative,2026-02-08,2026-02,2026-W05,20,https://example.com/smile/4846
100,twitter,MTN,9mobile customer service kept me on hold for 45 minutes unacceptable,-0.0958,0.0,0.1136,0.0647,negative,2026-02-08,2026-02,2026-W05,17,https://example.com/mtn/7841
481,news,Spectranet,spectranet wins best telecom provider award customer satisfaction survey,0.213,0.141,0.3272,0.0,positive,2026-02-07,2026-02,2026-W05,22,https://example.com/spectranet/7380
422,twitter,9mobile,9mobile customer service kept me on hold for 45 minutes unacceptable,-0.6416,0.0,0.4489,0.3863,negative,2026-02-07,2026-02,2026-W05,18,https://example.com/9mobile/1264
176,twitter,Airtel,mtn customer service actually resolved my issue quickly impressed,0.4909,0.3978,0.4431,0.0,positive,2026-02-07,2026-02,2026-W05,13,https://example.com/airtel/7825
611,twitter,Smile,mtn internet speed has been great this week finally enjoying browsing,0.3454,0.2336,0.4945,0.0,positive,2026-02-07,2026-02,2026-W05,11,https://example.com/smile/2234
